"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990116/18942"	-31.3508068497391	34.2643767129699	"De twee voerden op hun vlucht per <font color=red><b>motor</b></font> een vuurgevecht met de politie ."
"motor/noun/ad19990123/12685"	38.4714692888306	32.7723455634892	"Op diezelfde auto waren meer nieuwtjes te vinden , zoals een zescilinder <font color=red><b>motor</b></font> en vierwielaandrijving ."
"motor/noun/ad19990130/13124"	22.7318586145628	27.4000491826699	"Koppel is belangrijker dan vermogen , want het bepaalt de souplesse en trekkracht van de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990130/7214"	-19.7170080691584	-28.4085747214375	"` Allerlei motorwagens , <font color=red><b>motoren</b></font> en automobielen . '"
"motor/noun/ad19990218/3000"	-82.8293279949423	56.1033034964003	"Wie nooit verder is gekomen dan het rijden op een fiets , gaat ook onderuit als hij de eerste keer op een <font color=red><b>motor</b></font> stapt ."
"motor/noun/ad19990220/763"	-93.4566537916313	-101.730252300404	"HDC werkt uitsluitend bij lage gearing en is een aanvulling op het afremmen op de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990409/10156"	-67.5158513539467	10.1029223637373	"De dood van deze vrouw , een oude hoer , is de <font color=red><b>motor</b></font> van het verhaal ."
"motor/noun/ad19990417/2664"	31.1990758458467	37.0721914586692	"Of misschien zelfs de 24-cilinder <font color=red><b>motor</b></font> ( 850 pk , 1000 Nm ) die VW al op de testbank heeft staan ."
"motor/noun/ad19990417/472"	-22.6996368900779	-68.5320790413323	"Vervolgens is het wachten alleen nog op de <font color=red><b>motor</b></font> , die ook moet worden opgewarmd alvorens het gaspedaal echt in de bodemplaat kan verdwijnen ."
"motor/noun/ad19990427/37891"	0.351742788074541	-101.373045050135	"Die ene gemeente kan zich bovendien ontplooien als economische <font color=red><b>motor</b></font> van Twente ."
"motor/noun/ad19990503/1431"	15.7795038755888	-2.23902971421592	"De <font color=red><b>motor</b></font> botste op de auto voor hem en raakte daarna een boom ."
