"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990109/8199"	-19.7112187660052	10.8667940770275	"Gezien de grote <font color=red><b>motoren</b></font> en luxe uitrusting zal deze Lincoln aanzienlijk duurder worden dan de Scorpio ."
"motor/noun/ad19990114/23545"	35.4122565787457	21.6916214349642	"Autotron verwacht ook een kleine 100 exemplaren oude <font color=red><b>motoren</b></font> te showen ."
"motor/noun/ad19990123/14770"	0.470027943879659	29.8930333059843	"De 65 pk <font color=red><b>motor</b></font> van het exemplaar dat wij mochten proberen , had enkele honderden kilometers gedraaid en kon derhalve nog niet erg overtuigen ."
"motor/noun/ad19990123/14815"	-10.3793990695545	31.6891688039086	"Andere <font color=red><b>motoren</b></font> levert Honda voor de Logo niet ."
"motor/noun/ad19990209/33283"	23.8436952460516	-6.19659406381681	"Zo werd Ayrton Senna in 1988 wereldkampioen met een Japanse <font color=red><b>motor</b></font> ."
"motor/noun/ad19990403/81677"	-45.2642384948835	-17.0336925592654	"Ik heb 1 huis , 1 studio , 1 auto van zeven jaar met deuken en 1 <font color=red><b>motor</b></font> ."
"motor/noun/ad19990410/1329"	-24.7724031738092	-23.7346812005914	"De <font color=red><b>motor</b></font> maakt in vergelijking met een personenwagen een bijna oorverdovend lawaai , de besturing is net even te vaag en bij een beetje zijwind laat de Carry zich te makkelijk uit het spoor brengen ."
"motor/noun/ad19990412/21282"	18.4006811017147	-12.7029712698805	"Kawasaki heeft de 24 uur van Le Mans voor <font color=red><b>motoren</b></font> gewonnen ."
"motor/noun/ad19990419/32092"	44.9023077700672	8.47318189482436	"En het talent om hard op een <font color=red><b>motor</b></font> te rijden natuurlijk , al zit junior anders op de motor dan senior ."
"motor/noun/ad19990419/32103"	37.8866026935109	0.618063308865797	"En het talent om hard op een motor te rijden natuurlijk , al zit junior anders op de <font color=red><b>motor</b></font> dan senior ."
"motor/noun/ad19990506/25906"	-11.5717642160429	30.3275980954033	"Sinds het overlijden van ontwerper Harvey Postlethwaite , enkele weken geleden , overweegt Honda alleen <font color=red><b>motoren</b></font> te leveren aan de Formule 1-wagens ."
"motor/noun/ad19990508/36260"	22.9462273069895	-3.87619912204457	"Zijn <font color=red><b>motor</b></font> maakte een zwieper en de coureur kwakte hard tegen de reclameborden ."
"motor/noun/ad19990512/18222"	33.9712751076345	3.56936001673224	"Zo'n 10.000 <font color=red><b>motoren</b></font> en bromscooters rijden inmiddels met de chips in motorblok , zadel , frame of ander onderdeel ."
