"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990107/30898"	17.850678893801	-7.40066023332203	"De volgorde in het algemeen klassement bij de <font color=red><b>motoren</b></font> , aangevoerd door de Spanjaard Oscar Gallardo , is identiek ."
"motor/noun/ad19990125/25007"	31.1187216936578	36.7025130639914	"Oké , de BMX ( Bicycle Motocross , in 1971 in de VS ontstaan door hunkerende jongeren die nog niet op de <font color=red><b>motor</b></font> mochten rijden ) ziet er stoer uit ; een snel pak en dito helm doen de rest ."
"motor/noun/ad19990220/763"	-0.686917193571256	-48.505032614834	"HDC werkt uitsluitend bij lage gearing en is een aanvulling op het afremmen op de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990406/45374"	25.7639932156929	12.3670372509891	"Ebeling reed mee in de 250cc-klasse om het Nederlands kampioenschap toen hij op de <font color=red><b>motor</b></font> in elkaar zakte en uit de bocht vloog ."
"motor/noun/ad19990406/45425"	10.8557251377809	-51.4882691140782	"Op de plaats waar het gebeurde , bij het uitkomen van het rechte stuk in de Veenslang , hebben de <font color=red><b>motoren</b></font> een snelheid van boven de 200 kilometer per uur ."
"motor/noun/ad19990409/2375"	49.5638193375087	-4.60206643242637	"Mensen kijken hem hoofdschuddend na : zijn vliegtuigje heeft slechts één <font color=red><b>motor</b></font> ; als er iets aan hapert , is hij verloren ."
"motor/noun/ad19990412/46993"	32.7956767197441	-51.59330542428	"Tussen de toeschouwers stond één van de mecaniciens al te wachten.Met zijn reservewiel was Tafi al vertrokken voordat de helper van MAVIC van zijn <font color=red><b>motor</b></font> kon springen ."
"motor/noun/ad19990413/41041"	71.5150411572215	-17.2597787650029	"De <font color=red><b>motoren</b></font> moesten immers op tijd verscheept worden naar Maleisië , waar komend weekeinde het Grand Prix-seizoen begint ."
"motor/noun/ad19990619/19307"	-74.1185172224198	8.68167983009392	"D66'er Van der Laan : " De Commissie hoort de <font color=red><b>motor</b></font> achter de Europese integratie te zijn ."
"motor/noun/ad19990619/77113"	-17.9118623476078	-39.3292475812213	"De <font color=red><b>motor</b></font> van het midden- en kleinbedrijf ( mkb ) , al lange tijd een belangrijke schepper van banen , begint te haperen ."
