"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990130/6906"	28.1222065484186	11.0344053327722	"VW experimenteert met een dergelijke compacte <font color=red><b>motor</b></font> ( 51 bij 70 cm ) , ter vervanging van de BMW-motoren in de modellen van Rolls-Royce/Bentley ."
"motor/noun/ad19990205/54211"	-96.6967272889693	91.5585994250487	"Er was bekend dat er gevaarlijke stoffen in het toestel zaten , er was bekend dat niet een maar twee <font color=red><b>motoren</b></font> het begeven hadden ."
"motor/noun/ad19990407/6643"	76.4278516262743	37.7022116315805	"Behalve het geluid van de <font color=red><b>motoren</b></font> , zijn het ook de geluidsbandjes en luidsprekers op de boten die veel binnenstadbewoners hinderen ."
"motor/noun/ad19990610/64581"	56.5514950821875	-13.4815338779155	"DE ZAAK : Meneer X kocht in 1995 voor zijn schip een nieuwe <font color=red><b>motor</b></font> ."
"motor/noun/ad19990624/51957"	76.1019775532489	-12.2379192212517	"Maar niet op de <font color=red><b>motor</b></font> hoor , je haalt eerst je lichte motorrijbewijs en mag je op een opgevoerde brommer rijden ( waar je voorheen ook al op reed ) ."
"motor/noun/ad19990628/26635"	-77.6630464979105	-14.7266110945513	"Wat hen bindt , is de onvoorwaardelijke liefde voor hun <font color=red><b>motor</b></font> ."
"motor/noun/ad19990628/28016"	-3.50191595886978	-13.0499196474481	"Het is dat je met een <font color=red><b>motor</b></font> geen seks kunt hebben , anders zou hij boven mijn vrouw staan ."
"motor/noun/ad19990703/28720"	40.4256617953019	13.6270930070627	"Tevens wordt het milieu minder belast daar het gemiddelde verbruik van een <font color=red><b>motor</b></font> lager is dan dat van een auto ."
"motor/noun/ad19990727/19717"	3.41715534748553	-78.3878628924859	"Hoofdschakelaar niet omgezet thuis , een <font color=red><b>motor</b></font> of systeem beschadigd of zelfs onbruikbaar in het vliegtuig ."
"motor/noun/ad19990727/20229"	15.4676253429871	-11.6467814915801	"Anders verslikt de <font color=red><b>motor</b></font> zich , zoals een kleuter zich kan verslikken in de pap , met ongeveer hetzelfde effect ."
"motor/noun/ad19990727/20285"	8.05361349887578	-7.79269725398945	"Dat is niet normaal en kan leiden tot beschadiging van de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990727/20302"	-44.0960090628741	16.5246731658882	"De procedure daarvoor is motorvermogen terugnemen , en als dat niet helpt de <font color=red><b>motor</b></font> afzetten ."
"motor/noun/ad19990814/46942"	40.7171538733027	46.4319530474997	"Net als ik mijn eerste slok koffie neem en de krant opensla , hoor ik opnieuw lawaai van een <font color=red><b>motor</b></font> , anders en doordringender nu , als van een brommer met kapotte knalpijp ."
"motor/noun/ad19990816/33897"	30.9345969127285	69.1406073713601	"De dader is direct daarop zonder buit gevlucht per <font color=red><b>motor</b></font> of brommer ."
"motor/noun/ad19990910/40688"	42.8016265770168	-31.0398371109772	"Automobilisten moeten bijvoorbeeld aan <font color=red><b>motoren</b></font> die van rechts komen voorrang verlenen maar niet aan brommers ."
"motor/noun/ad19990910/40722"	-2.36867052137855	57.8047115539375	"Hoe kan een automobilist nu snel aan de zijkant van de van rechts komende tweewieler zien of hij met een <font color=red><b>motor</b></font> , een brommer , een motorscooter of een normale scooter te maken heeft ?"
"motor/noun/ad19991016/57919"	-5.89260702458817	58.0938967594592	"Inmiddels is de belangstelling voor oude <font color=red><b>motoren</b></font> , brommers en scooters enorm toegenomen ."
"motor/noun/ad19991016/57997"	0.791676079586788	64.8709304846173	"" Tot enkele jaren geleden kreeg je nog wel eens <font color=red><b>motoren</b></font> en brommers gratis aangeboden , als je hem maar kwam ophalen " , zegt Hans van Dissel van de Stichting Historische Motor Documentatie ."
"motor/noun/ad19991016/58073"	-64.4385061486621	37.165943830104	"En als de nieuwe eigenaar elke dag eventjes met warme gevoelens naar zijn klassieke <font color=red><b>motor</b></font> kijkt en ervan geniet , dan heeft hij nog gelijk ook . ""
"motor/noun/ad19991018/22"	15.0196365227936	-76.8987336584597	"De agenten bleven ongedeerd , maar hun <font color=red><b>motoren</b></font> raakten zwaar beschadigd ."
"motor/noun/ad19991120/64687"	26.2248032499422	20.0512315211599	"De Touring begint met een 1,8 liter <font color=red><b>motor</b></font> , eigenlijk dezelfde als die uit de 316i sedan , maar dan wat sterker ."
"motor/noun/ad19991127/27439"	75.1729300282066	-16.4073873250243	"Elke vijf uur wordt de <font color=red><b>motor</b></font> even afgezet om het oliepeil te controleren ."
"motor/noun/ad20000108/7303"	6.83769154912632	-0.900188598134567	"In de brandende zon drukken we onze ` <font color=red><b>motoren</b></font> ' de berg op ."
"motor/noun/ad20000120/25684"	-4.56522589323859	-36.1481166327202	"Bij de <font color=red><b>motoren</b></font> ging de zege naar de Amerikaan Jimmy Lewis ."
"motor/noun/ad20000129/58811"	-74.7461552190003	25.61573798721	"Ook is de versnellingsbak een beetje weerbarstig , zeker als de <font color=red><b>motor</b></font> koud is ."
"motor/noun/ad20000205/12960"	-25.6758192277739	63.7575930225883	"Zelf heb ik geen alarmerende ervaringen gehad , het bleef beperkt tot een vleugelklep die niet deed wat je wilde of een <font color=red><b>motor</b></font> die je af moest zetten ."
"motor/noun/ad20000219/58600"	19.8710172219969	28.154575654143	"Door de grote <font color=red><b>motoren</b></font> met een vermogen tot 380 pk zijn deze boten zeer geschikt voor waterskiërs die op zoek zijn naar iets aparts ."
"motor/noun/ad20000311/52461"	3.5345529613236	-50.1133178281064	"DE <font color=red><b>MOTOR</b></font> van de toekomst , de C1 van BMW , staat voorlopig niet in de Nederlandse showrooms ."
"motor/noun/ad20000314/48050"	42.5987029994353	-19.3774383691196	"Automobilisten kunnen dan gewoon invoegen en verder de <font color=red><b>motor</b></font> afzetten want de weg rolt hen vanzelf naar de plaats van bestemming ."
"motor/noun/ad20000329/11742"	-2.10486041654372	44.5730389466744	"Nu nog mag je met je fiets , brommer , <font color=red><b>motor</b></font> , auto en zelfs met je autobus het 40 ha grote strand met hard zand op . ""
"motor/noun/ad20000411/6380"	52.1898859628531	-62.4241667367955	"Mogelijk is de <font color=red><b>motor</b></font> van hun bootje uitgevallen en zijn ze met het uitgaand tij mee de Noordzee opgedreven ."
"motor/noun/ad20000418/15631"	31.3579254092882	78.1244345781143	"Die werden geboden in 1943 , met de vondst van een klein model <font color=red><b>motor</b></font> , dat het Engelse leger vermoedelijk voor Italiaanse partizanen had geparachuteerd ."
"motor/noun/ad20000422/20102"	15.5810891875967	-74.7048513900248	"Slechts een van de dieren stierf een jammerlijke dood in een <font color=red><b>motor</b></font> , die zwaar beschadigd raakte ."
"motor/noun/ad20000617/43307"	31.5976492625914	-8.44345659079013	"In Montreal heb je een krachtige <font color=red><b>motor</b></font> en goede remmen nodig ."
"motor/noun/ad20000715/44046"	44.3228204335422	-17.1400059661589	"De bestuurder van de <font color=red><b>motor</b></font> bleef op het asfalt liggen , maar bleek geen ernstige verwondingen te hebben opgelopen ."
"motor/noun/ad20000801/30749"	20.0792348301628	-54.6724350013224	"Door uitval van de <font color=red><b>motor</b></font> zou het schip ook geen stroom en daardoor geen radioverbinding meer hebben ."
"motor/noun/ad20000802/10452"	53.5631028355325	-67.9014563645868	"Volgens Van Oorschot kan dat komen doordat de <font color=red><b>motor</b></font> is uitgevallen , waardoor de boot geen stroom meer heeft ."
"motor/noun/ad20000807/40029"	8.28796298149601	-23.0193734984435	"De <font color=red><b>motor</b></font> waar ik op moet , is geen simpel demodingetje ."
"motor/noun/ad20000812/17030"	-19.2867213404516	-50.736920660711	"De meeste <font color=red><b>motoren</b></font> verkeren in een uitstekende staat , aldus de KNMV , juist omdat de motorrijder als geen ander weet dat hij zelf de dupe wordt , als hij zijn voertuig niet goed onderhoudt ."
"motor/noun/ad20000822/42773"	-40.9531586563019	37.3819983099749	"Katja Schuurman rijdt <font color=red><b>motor</b></font> , evenals bijvoorbeeld Studio Sport-presentatrice Danielle Overgaag , musicalster Doris Baaten , presentatrice Esther Dullen , zangeres Frederique Spigt en omroepster Vivian Slingerland ."
"motor/noun/ad20000902/47904"	58.2582217568021	-9.87127051246263	"De <font color=red><b>motor</b></font> kwam van een verongelukte vrachtwagen ."
"motor/noun/ad20000902/52099"	54.9975876921224	-10.280636299532	"Daarom besloot de doener Verolme zelf schepen te bouwen ten einde zijn <font color=red><b>motoren</b></font> te kunnen afzetten ."
"motor/noun/ad20000916/35116"	-49.2685715033541	3.71446239567652	"En ook voor het milieu zegt hij al langer oog te hebben : " Ik zeg nu al tegen de leerlingen dat ze voor spoorbomen of een open brug de <font color=red><b>motor</b></font> moeten afzetten ."
"motor/noun/ad20000916/65531"	-10.1584008697901	-54.3592052446326	"Hoe afwijkend kan en mag een <font color=red><b>motor</b></font> zijn ?"
"motor/noun/ad20000916/66598"	36.3610593701785	40.1635688215315	"Zowel de <font color=red><b>motor</b></font> als de rijwind laat zich nauwelijks horen ."
"motor/noun/ad20000923/81167"	-11.1740987408676	-50.6840897716258	"De <font color=red><b>motor</b></font> kan de auto qua kracht wel aan ."
"motor/noun/ad20000926/7201"	4.9070967160752	-82.5350574575881	"De nu beschikbare 35 miljoen wordt besteed aan een regeling cascoschade voor beschadigde auto's en <font color=red><b>motoren</b></font> ( 2 miljoen ) , opruimkosten voor inboedels ( 0,5 miljoen ) , onkosten voor buitengewone omstandigheden ( 20,5 miljoen ) en inboedelschade ( 12 miljoen ) ."
