"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990105/18330"	-19.629148083324	46.9714290699875	"Een van de twee <font color=red><b>motoren</b></font> was stuk gegaan en de andere verbruikte meer brandstof dan normaal ."
"motor/noun/ad19990115/814"	-0.168053699431466	13.0016366929353	"Ze vluchtten per <font color=red><b>motor</b></font> , waarbij de klant mee moest ."
"motor/noun/ad19990115/854"	45.2551150227669	-62.116974237697	"De politie reed de <font color=red><b>motor</b></font> daar klem ."
"motor/noun/ad19990205/6533"	15.3159571246262	86.0436930391729	"Bij controle van een Poolse personenauto ontdekten agenten dat voorin de wagen , tussen de benen van de passagier , twee jerrycans met benzine stonden die met kleine slangetjes waren verbonden met de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990413/40881"	41.5999461888491	91.1065278687291	"SwissAuto heeft de <font color=red><b>motor</b></font> ontworpen voor MuZ en vroeg mij het project te begeleiden ."
"motor/noun/ad19990417/18470"	-18.0443178114692	-44.349663459614	"Zijn 34-jarige broer die de <font color=red><b>motor</b></font> bestuurde , ligt gewond in het ziekenhuis ."
"motor/noun/ad19990419/42678"	-13.9555632637724	-88.3352985224705	"" Je gaat toch geen gekke dingen doen ? " , vroeg Gerard Nijboer nog , die vanaf de <font color=red><b>motor</b></font> de Nederlanders begeleidde ."
"motor/noun/ad19990430/42813"	29.3717733008105	-16.5344715268004	"Bij het incident botsten twee renners op een geparkeerde <font color=red><b>motor</b></font> , de Zwitser Zberg en de Italiaan Missaglia ."
"motor/noun/ad19990503/1431"	35.1791983032871	-12.834034781654	"De <font color=red><b>motor</b></font> botste op de auto voor hem en raakte daarna een boom ."
"motor/noun/ad19990602/20135"	-80.942077765496	30.6514204887949	"Hoewel Bosman al vanaf haar zeventiende een <font color=red><b>motor</b></font> bestuurde , stapte ze pas vorig seizoen in wedstrijdverband in als bakkeniste ."
"motor/noun/ad19990603/59127"	18.7007666271919	12.8240561256263	"Op het midden van de 125 centimeter diepe plas wordt de <font color=red><b>motor</b></font> uitgezet ."
"motor/noun/ad19990612/58671"	-40.0850605681213	72.4871898755512	"En naar de 3,6 liter cilinderinhoud van de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990628/18055"	0.111024189699106	-4.11999210913134	"Jurgen van den Goorbergh kon niet meer dan een 13de klassering uit zijn <font color=red><b>motor</b></font> persen in de 500cc , in de 250cc kwam van de twee Rizla-rijders alleen Janssen over de finish ."
