"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990130/11941"	-69.4314152058466	-143.263942590668	"Het is het eindproduct van de brandstofverbranding in de <font color=red><b>motor</b></font> en maakt deel uit van de emissie-eisen ."
"motor/noun/ad19990420/43554"	-56.2729424530297	-11.4059142977329	"De NBT werd twee jaar geleden opgericht als <font color=red><b>motor</b></font> achter de nationale basketbalploegen : mannen , vrouwen en rolstoelers ."
"motor/noun/ad19990426/47106"	-16.5770348116804	-22.4956452793015	"Zberg zag een ietwat vreemd geparkeerde <font color=red><b>motor</b></font> van een fotograaf over het hoofd en knalde er bovenop ."
"motor/noun/ad19990426/47566"	-23.4626003775735	-10.6737623298228	"Markus Zberg ( Rabobank ) knalde op een stilstaande <font color=red><b>motor</b></font> en Gabriele Missaglia kon de over de kop slaande Zwitser niet meer ontwijken ."
"motor/noun/ad19990430/42813"	-12.5790042774986	-14.4905391470522	"Bij het incident botsten twee renners op een geparkeerde <font color=red><b>motor</b></font> , de Zwitser Zberg en de Italiaan Missaglia ."
"motor/noun/ad19990531/360"	20.1904004013316	-90.1430623783557	"Zeven <font color=red><b>motoren</b></font> met daarop 13 personen reden vervolgens door de wolk ."
"motor/noun/ad19990531/392"	-32.3988767421077	27.7806397335026	"De brandweer spoot zowel mens als de <font color=red><b>motor</b></font> schoon ."
"motor/noun/ad19990608/3294"	8.51743629194251	-6.96583258651778	"De besparing aan wegenbelasting gaat onder andere op aan het in conditie houden van de auto , zodat hij niet , zoals de ` moderne auto ' na acht jaar naar de schroot moet , of nog erger , in het Oostblok of een derdewereldland alsnog aan de vervuiling gaat bijdragen met zijn versleten <font color=red><b>motor</b></font> en niet werkende katalysator ."
"motor/noun/ad19990616/6077"	7.87659537545578	25.0045495942054	"Philips Machinefabrieken wordt betrokken bij de onvtwikkeling van de <font color=red><b>motor</b></font> voor de Joint Strike Fighter ( JSF ) , de opvolger van de F-16 ."
"motor/noun/ad19990616/6118"	16.8248394624247	22.5707443177041	"Samen met Noorse en Deense bedrijven vormt het een consortium dat het ontwerp , de ontwikkeling en de productie van componenten van de <font color=red><b>motor</b></font> op zich neemt ."
"motor/noun/ad19990630/16791"	55.3730513215639	57.1394836307956	"Het team maakt gebruik van dezelfde Honda V-10 <font color=red><b>motor</b></font> waarmee Verstappen de afgelopen maanden rondreed in zijn witte Honda-wagen ."
"motor/noun/ad19990726/3783"	9.93891842541902	-26.9700840119315	"In Nederland zijn circa 300.000 <font color=red><b>motoren</b></font> ."
"motor/noun/ad19991002/4553"	-64.9288744510469	8.35268094035908	"Per gereden kilometer stoten dieselmotoren minder kooldioxide ( CO2 ) uit dan andere <font color=red><b>motoren</b></font> . ""
"motor/noun/ad19991015/9384"	86.8922096965841	9.61568104694054	"Wel één van de banden van hun <font color=red><b>motor</b></font> ."
"motor/noun/ad20000108/54931"	-40.8090994002538	-53.0456230744212	"De Fransman won de rally zes keer op de <font color=red><b>motor</b></font> , maar dit was de eerste keer dat hij een etappezege met de auto op zijn naam kon schrijven ."
"motor/noun/ad20000119/27095"	-42.9565274401497	-14.6843098101586	"Er was iets stuk aan zijn <font color=red><b>motor</b></font> en hij vroeg of ik een tube lijm voor hem had ."
"motor/noun/ad20000119/32193"	-3.28374796644693	23.3019007791685	"Het gemeentebestuur van Leeuwarden is de <font color=red><b>motor</b></font> achter de Friestalige inzending ."
"motor/noun/ad20000208/25841"	-34.0243283742559	3.90921722363007	"De <font color=red><b>motor</b></font> schoot ook wel door , maar ik ging eraf ."
"motor/noun/ad20000226/68868"	-7.96920184475585	48.6907857072381	"Vreemd , want een occasion wordt met net zoveel passie gekocht als een nieuwe <font color=red><b>motor</b></font> ."
"motor/noun/ad20000226/68899"	14.6703125175302	46.9422680636644	"Wie pakweg ƒ7.000 uitgeeft voor een gebruikte <font color=red><b>motor</b></font> van tien jaar oud , kan niet dezelfde kwaliteit verwachten als iemand die voor ƒ24.999 een nieuwe aanschaft ."
"motor/noun/ad20000229/21112"	-46.4662179422833	-24.1053653485342	"Iedereen heeft dezelfde chassis en dezelfde <font color=red><b>motor</b></font> , dus het is heel eerlijk ."
"motor/noun/ad20000311/38723"	-48.9542948381764	41.9573369184848	"Ja , misschien een of twee keer per jaar om de <font color=red><b>motor</b></font> van mijn auto schoon te branden , maar verder niet " , vertelt hij ."
"motor/noun/ad20000522/312"	61.0902074846275	-133.96972565942	"De Spaanse Kawasaki-coureur verloor in de vijfde ronde de controle over zijn <font color=red><b>motor</b></font> en ging hard onderuit ."
