"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990105/18330"	36.0545437983755	-43.1911251124351	"Een van de twee <font color=red><b>motoren</b></font> was stuk gegaan en de andere verbruikte meer brandstof dan normaal ."
"motor/noun/ad19990112/29859"	-27.5776827492686	-37.2866756130207	"De organisatie besloot de rit voor de <font color=red><b>motoren</b></font> te schrappen ."
"motor/noun/ad19990120/5178"	22.6447132526978	-29.9969755565511	"En in 1903 ( 17 december ) bleef Orville in hun Flyer - zijn broer was langs de startbaan meegerend , waarbij hij de punt van de rechtervleugel vasthield ten bate van de stabiliteit - met een <font color=red><b>motor</b></font> van 12 pk evenveel seconden in de lucht , gevolgd door drie vluchten waarvan de laatste 59 seconden duurde ."
"motor/noun/ad19990123/2654"	12.358783042502	12.2525360652071	"Minister Maij-Weggen vertelde dat het toestel één <font color=red><b>motor</b></font> was kwijtgeraakt en gaf ons een kaartje van de gevlogen route ."
"motor/noun/ad19990123/2681"	10.3658454015313	11.808911223457	"Getuigen zagen dat twee <font color=red><b>motoren</b></font> weg waren en het toestel was elders gezien ."
"motor/noun/ad19990128/12118"	-4.68250614754974	-34.5078288661126	"De politieman zag vanaf een zeilboot in een haventje bij Naarden , samen met een collega , hoe de El Al-Boeing twee <font color=red><b>motoren</b></font> verloor die in het Gooimeer vielen , en hoe het toestel kerosine loosde ."
"motor/noun/ad19990201/41844"	-36.5814426690843	29.4406596509225	"Toen een van de twee <font color=red><b>motoren</b></font> van het Beach-200 toestel uitviel moest de piloot naar de grond ."
"motor/noun/ad19990203/1028"	16.7226078469374	6.24481717952486	"" Het toestel had gemakkelijk met drie <font color=red><b>motoren</b></font> door kunnen vliegen , maar Schiphol , waar de reparatie zal plaatsvinden , was nog dichtbij ."
"motor/noun/ad19990203/5877"	-39.0492540862118	-0.677377326910307	"Want wie nam de beslissing , of gaf goedkeuring om een kreupele Boeing , waarvan vaststond dat al twee <font color=red><b>motoren</b></font> niet werkten , nog een keer over Amsterdam te laten vliegen ?"
"motor/noun/ad19990203/993"	-32.810922546628	-3.00720756521036	"De aanleiding was het uitvallen van één van de vier <font color=red><b>motoren</b></font> ."
"motor/noun/ad19990204/5306"	47.9608918961147	-7.80575489206075	"Wist hij dat de <font color=red><b>motoren</b></font> eraf waren gevallen ?"
"motor/noun/ad19990205/1232"	-38.9472894635678	-13.6063881097692	"Maar extra olieverbruik in <font color=red><b>motor</b></font> 4 ?"
"motor/noun/ad19990205/1676"	15.0803076539388	27.1545614539165	"Dat in 1994 opnieuw bij een Boeing twee <font color=red><b>motoren</b></font> uitvielen , waarna een landing op Schiphol volgde ."
"motor/noun/ad19990205/2801"	37.7217100912564	-20.6465594026704	"In de toren bevinden zich ook een grondverkeersleider die de taxibanen beheert , een torenverkeersleider die het verkeer op de banen zelf begeleidt en een verkeersleider die onder meer toestemming geeft voor het starten van de <font color=red><b>motoren</b></font> ."
"motor/noun/ad19990205/2981"	25.1897624865165	43.2237742431787	"In het geval van de Bijlmer-ramp wist de gezagvoerder vermoedelijk niet dat de twee uitgevallen <font color=red><b>motoren</b></font> van de vleugel waren gevallen en daarbij het hydraulische systeem van de vleugel zó hadden beschadigd , dat het toestel niet meer onder controle was te houden ."
"motor/noun/ad19990205/60728"	-10.7887722058866	-30.7274036347772	"Van Klaveren gaf toe dat de papieren over de controles van de ophanging van de <font color=red><b>motoren</b></font> bij vluchten kort voor de ramp niet waren getekend door verantwoordelijke technici , controleurs en de quality-controller ."
"motor/noun/ad19990206/1942"	-10.8839354230925	-41.9044393977978	"Eén van de drie <font color=red><b>motoren</b></font> van deze DC-10 kon niet in zijn achteruit worden gezet en bovendien werkte het ` gewicht- en balanssysteem ' niet ."
