"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990105/18330"	-16.5912687935941	24.1152379394523	"Een van de twee <font color=red><b>motoren</b></font> was stuk gegaan en de andere verbruikte meer brandstof dan normaal ."
"motor/noun/ad19990115/44529"	5.23151105692527	-33.3258349063845	"De inzittenden van zeven trucks , 12 auto's en vier <font color=red><b>motoren</b></font> werden gedwongen hun persoonlijke bezittingen , paspoorten , geld en brandstof af te geven ."
"motor/noun/ad19990115/854"	34.9788084057659	-14.5861343197496	"De politie reed de <font color=red><b>motor</b></font> daar klem ."
"motor/noun/ad19990121/36873"	-12.5846264788252	21.2011244877712	"Milieuvriendelijk zou zijn : betere wegen , lager verbruik , <font color=red><b>motoren</b></font> op andere brandstoffen , groene golven op snelheid en dergelijke ."
"motor/noun/ad19990121/36887"	-12.1589997660925	23.3487787565942	" <font color=red><b>Motoren</b></font> op alcohol , waterstof , bijna pure zuurstof ."
"motor/noun/ad19990123/14770"	-13.909869686473	7.42809875452577	"De 65 pk <font color=red><b>motor</b></font> van het exemplaar dat wij mochten proberen , had enkele honderden kilometers gedraaid en kon derhalve nog niet erg overtuigen ."
"motor/noun/ad19990130/13282"	7.62903651655417	11.0361021604949	"Motormanagement De computer die de regeling van inspuiting en ontsteking in de <font color=red><b>motor</b></font> regelt , maar in een aantal gevallen ook inlaatkleppen opent en sluit of cilinders in- en uitschakelt ."
"motor/noun/ad19990409/2375"	34.745465957529	10.7527157158633	"Mensen kijken hem hoofdschuddend na : zijn vliegtuigje heeft slechts één <font color=red><b>motor</b></font> ; als er iets aan hapert , is hij verloren ."
"motor/noun/ad19990415/68513"	9.1082255101072	24.906037826055	"" We hielden er al een beetje rekening mee dat de winst van zuiniger <font color=red><b>motoren</b></font> kon tegenvallen ."
"motor/noun/ad19990512/17877"	10.8848153196286	-20.6698745947412	"Er rijden nauwelijks bromscooters en <font color=red><b>motoren</b></font> met tags , terwijl alle instanties er klaar voor zijn ."
"motor/noun/ad19990512/5980"	7.65333855964413	-34.1621489783795	"De <font color=red><b>motor</b></font> van de wagen die stond in een loods lieten ze draaien om air-conditioning te hebben ."
"motor/noun/ad19990522/87859"	-27.740829761108	2.52790097550046	"Bij een lichte duw op het gaspedaal reageert de <font color=red><b>motor</b></font> onverwacht heftig door met kracht te accelereren ."
"motor/noun/ad19990529/81501"	-2.80016177404892	-5.32148958689577	"Op de snelweg maakt de <font color=red><b>motor</b></font> heel veel toeren en dat gaat gepaard met een hels kabaal ."
"motor/noun/ad19990601/5920"	-27.5776430634349	46.1431062299917	"Volgens Shell is Pura beter voor het milieu en voor de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990619/77113"	-47.7295662190626	25.2505177988045	"De <font color=red><b>motor</b></font> van het midden- en kleinbedrijf ( mkb ) , al lange tijd een belangrijke schepper van banen , begint te haperen ."
"motor/noun/ad19990623/47042"	25.4790354013055	-4.11882270561328	"Minister Netelenbos wil een verbod op de verkoop van snelle <font color=red><b>motoren</b></font> ."
"motor/noun/ad19990630/22329"	2.29997020287391	-38.4539943997534	"Zoals bekend overdrijven heel veel snelheidsmeters ( bij auto's en <font color=red><b>motoren</b></font> ) ."
"motor/noun/ad19990722/28804"	27.0103960140275	-16.1347064632655	"Propellers beschadigd , een <font color=red><b>motor</b></font> moest worden vervangen ."
"motor/noun/ad19990722/28854"	-9.46400318407192	29.6141058595549	"10.07.99 , Beek , JY-AJN , Boeing 707 , Royal Jordanian : brandalarm <font color=red><b>motor</b></font> , na lozen brandstof boven de Ardennen teruggekeerd , alarm bleek vals ."
"motor/noun/ad19990726/3783"	13.6453682994034	-24.9524198213572	"In Nederland zijn circa 300.000 <font color=red><b>motoren</b></font> ."
"motor/noun/ad19990727/16869"	11.8699259415261	-32.7242300590154	"In de <font color=red><b>motor</b></font> alleen al zitten 40 sensoren , die onder meer de oliedruk , de ontstekingsmomenten , het toerental en de temperatuur meten ."
"motor/noun/ad19990806/4975"	48.2675945022092	5.35992713998176	"" Omzetgroei moet de <font color=red><b>motor</b></font> zijn voor een herstel van de winstgroei " , legt woordvoerder Pieter Jöbsis uit ."
"motor/noun/ad19990806/4998"	-14.0317358146838	-17.1549875381778	"Vanaf volgend jaar moet de <font color=red><b>motor</b></font> gaan draaien ."
"motor/noun/ad19990812/34469"	-2.48315593530766	-29.4966415568059	"De chauffeur was even uitgestapt om iets uit zijn eigen auto te halen en had de <font color=red><b>motor</b></font> van de lijkwagen laten draaien ."
"motor/noun/ad19990816/29950"	-24.3456972258024	-46.8179292712852	"Algra moet even een stapje opzij doen , want de <font color=red><b>motoren</b></font> lekken olie ."
"motor/noun/ad19990823/5764"	-32.291837875698	-9.28071601641904	"En halverwege de race begon ook de <font color=red><b>motor</b></font> nog te stotteren ."
"motor/noun/ad19991023/1164"	12.7320767187584	-7.08637926021677	"Een rotatiemotor ( bekend uit de NSU Ro 80 ) loopt gelijkmatiger , dus rustiger , dan een gewone <font color=red><b>motor</b></font> en omdat de onvermijdelijke slag van een cilinder ( dus energieverlies ) ontbreekt , levert hij betere prestaties ."
"motor/noun/ad19991106/1043"	3.93180831827785	39.8571505469534	"Zonder de automobilist daarmee lastig te vallen , zien de voorbij rijdende agenten of de auto wel op tijd apk-gekeurd is en of z'n <font color=red><b>motor</b></font> wel optimaal is afgesteld om onnodige vervuiling door uitlaatgassen te voorkomen ."
"motor/noun/ad19991119/21535"	8.20841442217644	30.3451343633877	"Vertegenwoordigers van de betrokken ministeries , industrie , landbouw en milieu-organisaties kregen wel te horen dat we er nog niet zijn met schonere <font color=red><b>motoren</b></font> en minder vieze schoorstenen ."
"motor/noun/ad19991218/19208"	35.5319524120168	45.1782410816861	"Wanneer de <font color=red><b>motor</b></font> eenmaal op temperatuur is , na een paar keer schakelen , is het leed geleden ."
"motor/noun/ad19991218/24007"	35.8292456838339	45.1314019591156	"Wanneer de <font color=red><b>motor</b></font> eenmaal op temperatuur is , na een paar keer schakelen , is het leed geleden ."
"motor/noun/ad19991224/8298"	14.5236266084025	-7.88015391682957	"De <font color=red><b>motor</b></font> dankt deze prestaties onder meer aan een bijzonder inspuitsysteem dat in twee etappes verloopt ."
"motor/noun/ad19991229/23379"	1.19878522304524	-13.2115107173276	"De <font color=red><b>motoren</b></font> hadden 70 uur achtereen gedraaid om de temperatuur in het toestel op peil te houden maar vielen uit ."
"motor/noun/ad20000107/8107"	-32.9448834479309	15.4789922857088	"Niet alleen was hij in de greep van een stevige griep , tijdens de rit begon de <font color=red><b>motor</b></font> te sputteren ."
"motor/noun/ad20000124/24889"	39.2061837834127	-37.0066923081749	"Ik moet er , op mijn leeftijd , te veel voor doen om het nog bij te kunnen benen met de <font color=red><b>motor</b></font> ."
"motor/noun/ad20000205/4072"	-46.1726417271767	1.56832080755336	"De traditie wijst uit dat de Nederlandse Mercedes-rijder bij voorkeur een dieselrijder is en dus wil hij ook in het topmodel S-klasse een dergelijke <font color=red><b>motor</b></font> hebben ."
"motor/noun/ad20000308/18320"	-10.6527363353688	13.6363501809039	"Het rijk heeft vorig jaar aan belasting op auto's , <font color=red><b>motoren</b></font> en de brandstof meer dan 22 miljard gulden geïnd ."
"motor/noun/ad20000311/38828"	-49.0890195002128	2.37353823907914	"Vertegenwoordiger J. de Groot uit dezelfde plaats gelooft niet dat het beter is voor je <font color=red><b>motor</b></font> ."
"motor/noun/ad20000311/39188"	6.3797970358653	30.5754187340968	"Het verdampt sneller en is schoner , waardoor het minder aanslag achterlaat in de <font color=red><b>motor</b></font> . ""
"motor/noun/ad20000318/1287"	-19.4021348247446	-1.09660814032196	"De wielbasis van 2,60 meter is ongewijzigd , hij krijgt dezelfde <font color=red><b>motoren</b></font> en zelfs de lengte bleef gelijk ."
"motor/noun/ad20000325/79696"	52.9762269657515	-10.6636665445189	"Af en toe geven ook de <font color=red><b>motoren</b></font> problemen , wegens doorgebrande koppakkingen ."
"motor/noun/ad20000328/21455"	-16.3908900121012	16.3903903736233	"Voor de vierzitter wordt gezamenlijk een <font color=red><b>motor</b></font> ontwikkeld die drie liter brandstof per honderd kilometer verbruikt ."
"motor/noun/ad20000428/29164"	31.5796289151536	-45.6777551272127	"Peter is de <font color=red><b>motor</b></font> en dan niet de motor van een Ferrari maar van een straaljager ."
"motor/noun/ad20000428/29169"	31.6196453755947	-45.3798361548826	"Peter is de motor en dan niet de <font color=red><b>motor</b></font> van een Ferrari maar van een straaljager ."
"motor/noun/ad20000508/46477"	20.1148759543529	-10.1560327237617	"Terwijl de Deen rustig een rondje fietst , zoekt de gangmaker vliegensvlug een vervangende <font color=red><b>motor</b></font> ."
"motor/noun/ad20000508/46497"	20.4039407858538	-9.49725176372142	"Uiteindelijk blijft de derde <font color=red><b>motor</b></font> wel draaien ."
"motor/noun/ad20000513/51266"	-17.5537053159186	0.188089624305571	"De grotere <font color=red><b>motor</b></font> komt uit de Omega ."
"motor/noun/ad20000617/56773"	-0.228630113419094	-0.397320402264976	"Mijn auto heeft nog de originele <font color=red><b>motor</b></font> en bak en dat wil ik graag zo houden , dus aan een klassieke rally zal ik met dit exemplaar nooit meedoen . ""
"motor/noun/ad20000626/5424"	38.7639446364589	-33.2698996326964	"Van den Dungen : " De mensen bouwen er vaak een zware <font color=red><b>motor</b></font> uit een Volkswagen Golf in ."
"motor/noun/ad20000701/50632"	24.2393196453319	4.82514050067791	"De PT vertoont trekjes van de hot-rods , Amerikaanse klassieke auto's van rond 1930 die vooral net na de Tweede Wereldoorlog met nieuwe , grote <font color=red><b>motoren</b></font> werden opgevoerd ."
"motor/noun/ad20000703/46584"	24.7487340308957	-11.4747935398731	"Tot in de 59e ronde een probleem aan zijn <font color=red><b>motor</b></font> hem fataal bleek ."
"motor/noun/ad20000719/6470"	9.262634821541	-10.800029090898	"Het is de afdaling van de Joux Plane en de teller van onze <font color=red><b>motor</b></font> kruipt naar de 90 ."
"motor/noun/ad20000729/16102"	9.42640856807196	-35.4026277021518	"Het conflict met Peugeot , die beweert dat de <font color=red><b>motor</b></font> wel goed is maar de wagen niet , leek gesust te worden toen Prost de ontwerper van de wagen , Alan Jenkins , ontsloeg ."
"motor/noun/ad20000729/16173"	11.1139978363242	-5.94304321601228	"Tijdens de Grand Prix van Oostenrijk hadden Alesi en Heidfeld weer eens kritiek op de <font color=red><b>motor</b></font> , waarna de monteurs van Peugeot spontaan in staking gingen ."
"motor/noun/ad20000819/24681"	41.2375276325842	20.3821326625683	"" Als ze al leverbaar zijn , want de fabrikanten verkopen in de meeste gevallen ook alleen maar gereviseerde <font color=red><b>motoren</b></font> ."
"motor/noun/ad20000921/65940"	-4.3116290588156	37.8613829607838	"Zolang particulieren en het bedrijfsleven in de vorm van bezorgdiensten en vrachtvervoer nog ongebreideld omwonenden , van locaties waar gekocht of afgeleverd moet worden , treiteren met een half uur lang stationair draaiende <font color=red><b>motoren</b></font> en gierende nutteloos brullende koelaggregaten , is er nog geen probleem met de brandstofprijs ."
"motor/noun/ad20000921/66008"	-19.3218078765807	17.7939772964372	"Sterker nog : een zes seconden stationair draaiende diesel verbruikt al meer brandstof dan het starten van deze <font color=red><b>motor</b></font> , dus na zes seconden kan er al bespaard c.q verdiend worden ."
"motor/noun/ad20000921/66039"	-11.9407157172431	-10.8916694580477	"De brandstofprijs kan dus nog rustig verder stijgen en bereikt pas z'n maximum , wanneer <font color=red><b>motoren</b></font> alleen draaien wanneer dit werkelijk nodig is ."
"motor/noun/ad20000925/2617"	-32.5878028318778	-27.61221595499	"Ferrari levert vanaf 2001 <font color=red><b>motoren</b></font> aan het Formule-1-team van Alain Prost ."
"motor/noun/ad20000925/33096"	-41.1964404500572	-26.7016926649123	"Met ontelbare inhaalmanoevres op een glibberig wegdek , een opgeblazen <font color=red><b>motor</b></font> van de wereldkampioen en een dubbelslag van Ferrari ."
"motor/noun/ad20000930/71665"	16.2991422082902	16.7707315889083	"De techniek die daartoe in de <font color=red><b>motoren</b></font> wordt ingebouwd , wordt tegenwerkt , indien het zwavelgehalte in de brandstof te hoog blijft ."
"motor/noun/ad20001004/42300"	-11.1291068859382	-14.1650572082317	"De <font color=red><b>motor</b></font> draait nog steeds op dezelfde manier ."
